date,source,mean_sst,site
2014-02-03,ESACCI,15.6412435468752,BA
2014-02-03,METOFFICE,15.6749935461208,BA
2014-02-04,ESACCI,15.7024935455062,BA
2014-02-04,METOFFICE,15.657493546512,BA
2014-02-05,ESACCI,15.7587435442489,BA
2014-02-05,METOFFICE,15.6999935455621,BA
2014-02-06,ESACCI,15.7174935451709,BA
2014-02-06,METOFFICE,15.8274935427122,BA
2014-02-07,ESACCI,15.7124935452827,BA
2014-02-07,METOFFICE,16.0562435375992,BA
2014-02-08,ESACCI,15.719993545115,BA
2014-02-08,METOFFICE,16.2249935338274,BA
2014-02-09,ESACCI,16.237493533548,BA
2014-02-09,METOFFICE,16.3137435318437,BA
2014-02-10,ESACCI,15.9412435401697,BA
2014-02-10,METOFFICE,17.0112435162533,BA
2014-02-11,ESACCI,15.8187435429078,BA
2014-02-11,METOFFICE,16.9649935172871,BA
2014-02-12,ESACCI,15.8824935414829,BA
2014-02-12,METOFFICE,16.8537435197737,BA
2014-02-13,ESACCI,15.9974935389124,BA
2014-02-13,METOFFICE,16.5974935255014,BA
2014-02-14,ESACCI,15.9749935394153,BA
2014-02-14,METOFFICE,17.2299935113639,BA
2014-02-15,ESACCI,16.3012435321231,BA
2014-02-15,METOFFICE,17.1662435127888,BA
2014-02-16,ESACCI,16.217493533995,BA
2014-02-16,METOFFICE,17.0799935147166,BA
2014-02-17,ESACCI,16.2287435337436,BA
2014-02-17,METOFFICE,16.9874935167842,BA
2014-02-18,ESACCI,16.2124935341068,BA
2014-02-18,METOFFICE,17.0512435153593,BA
2014-02-19,ESACCI,16.1624935352244,BA
2014-02-19,METOFFICE,16.7612435218413,BA
2014-02-20,ESACCI,16.1399935357273,BA
2014-02-20,METOFFICE,16.424993529357,BA
2014-02-21,ESACCI,16.133743535867,BA
2014-02-21,METOFFICE,16.3162435317878,BA
2014-02-22,ESACCI,16.0912435368169,BA
2014-02-22,METOFFICE,16.2899935323745,BA
2014-02-23,ESACCI,16.0262435382698,BA
2014-02-23,METOFFICE,17.3937435077038,BA
2014-02-24,ESACCI,15.9787435393315,BA
2014-02-24,METOFFICE,16.9937435166445,BA
2014-02-25,ESACCI,16.2024935343303,BA
2014-02-25,METOFFICE,17.1212435137946,BA
2014-02-26,ESACCI,16.134993535839,BA
2014-02-26,METOFFICE,16.6649935239926,BA
2014-02-27,ESACCI,16.0499935377389,BA
2014-02-27,METOFFICE,16.6624935240485,BA
2014-02-28,ESACCI,15.9937435389962,BA
2014-02-28,METOFFICE,16.6474935243838,BA
2014-03-01,ESACCI,16.4787435281556,BA
2014-03-01,METOFFICE,16.5099935274571,BA
2014-03-02,ESACCI,16.2324935336597,BA
2014-03-02,METOFFICE,16.1024935365655,BA
2014-03-03,ESACCI,15.8749935416505,BA
2014-03-03,METOFFICE,16.1687435350847,BA
2014-03-04,ESACCI,15.6824935459532,BA
2014-03-04,METOFFICE,16.031243538158,BA
2014-03-05,ESACCI,15.886243541399,BA
2014-03-05,METOFFICE,16.4974935277365,BA
2014-03-06,ESACCI,16.2349935336039,BA
2014-03-06,METOFFICE,16.5037435275968,BA
2014-03-07,ESACCI,16.2737435327377,BA
2014-03-07,METOFFICE,16.6837435235735,BA
2014-03-08,ESACCI,16.0912435368169,BA
2014-03-08,METOFFICE,16.8899935189635,BA
2014-03-09,ESACCI,16.1662435351406,BA
2014-03-09,METOFFICE,17.232493511308,BA
2014-03-10,ESACCI,16.4399935290218,BA
2014-03-10,METOFFICE,17.3712435082067,BA
2014-03-11,ESACCI,16.7112435229589,BA
2014-03-11,METOFFICE,17.6074935029261,BA
2014-03-12,ESACCI,16.7899935211987,BA
2014-03-12,METOFFICE,17.4774935058318,BA
2014-03-13,ESACCI,16.8787435192149,BA
2014-03-13,METOFFICE,17.4849935056642,BA
2014-03-14,ESACCI,17.0149935161695,BA
2014-03-14,METOFFICE,17.3824935079552,BA
2014-03-15,ESACCI,16.8887435189914,BA
2014-03-15,METOFFICE,17.5674935038202,BA
2014-03-16,ESACCI,16.8462435199414,BA
2014-03-16,METOFFICE,17.5049935052172,BA
2014-03-17,ESACCI,16.8312435202766,BA
2014-03-17,METOFFICE,17.336243508989,BA
2014-03-18,ESACCI,16.8287435203325,BA
2014-03-18,METOFFICE,17.461243506195,BA
2014-03-19,ESACCI,16.7824935213663,BA
2014-03-19,METOFFICE,17.1424935133197,BA
2014-03-20,ESACCI,16.7874935212545,BA
2014-03-20,METOFFICE,17.1187435138505,BA
2014-03-21,ESACCI,16.858743519662,BA
2014-03-21,METOFFICE,17.0587435151916,BA
2014-03-22,ESACCI,17.1049935141579,BA
2014-03-22,METOFFICE,17.5812435035128,BA
2014-03-23,ESACCI,17.2062435118947,BA
2014-03-23,METOFFICE,17.5562435040716,BA
2014-03-24,ESACCI,17.1924935122021,BA
2014-03-24,METOFFICE,17.5824935034849,BA
2014-03-25,ESACCI,17.4349935067818,BA
2014-03-25,METOFFICE,17.4112435073126,BA
2014-03-26,ESACCI,17.5312435046304,BA
2014-03-26,METOFFICE,17.7524934996851,BA
2014-03-27,ESACCI,17.5612435039599,BA
2014-03-27,METOFFICE,17.2337435112801,BA
2014-03-28,ESACCI,17.4312435068656,BA
2014-03-28,METOFFICE,17.0349935157225,BA
2014-03-29,ESACCI,17.0937435144093,BA
2014-03-29,METOFFICE,17.3187435093802,BA
2014-03-30,ESACCI,17.0087435163092,BA
2014-03-30,METOFFICE,17.4487435064744,BA
2014-03-31,ESACCI,16.3712435305584,BA
2014-03-31,METOFFICE,17.3474935087376,BA
2014-04-01,ESACCI,15.7937435434666,BA
2014-04-01,METOFFICE,17.19124351223,BA
2014-04-02,ESACCI,15.7274935449474,BA
2014-04-02,METOFFICE,16.9649935172871,BA
2014-04-03,ESACCI,15.9812435392756,BA
2014-04-03,METOFFICE,16.7574935219251,BA
2014-04-04,ESACCI,16.0362435380463,BA
2014-04-04,METOFFICE,16.7749935215339,BA
2014-04-05,ESACCI,16.3974935299717,BA
2014-04-05,METOFFICE,16.8687435194385,BA
2014-04-06,ESACCI,16.9512435175944,BA
2014-04-06,METOFFICE,16.8549935197458,BA
2014-04-07,ESACCI,17.2574935107492,BA
2014-04-07,METOFFICE,17.1962435121183,BA
2014-04-08,ESACCI,17.4974935053848,BA
2014-04-08,METOFFICE,17.6149935027585,BA
2014-04-09,ESACCI,17.5199935048819,BA
2014-04-09,METOFFICE,18.5949934808538,BA
2014-04-10,ESACCI,17.5262435047422,BA
2014-04-10,METOFFICE,18.7124934782274,BA
2014-04-11,ESACCI,17.5737435036805,BA
2014-04-11,METOFFICE,18.7462434774731,BA
2014-04-12,ESACCI,17.5824935034849,BA
2014-04-12,METOFFICE,18.5849934810773,BA
2014-04-13,ESACCI,17.8662434971426,BA
2014-04-13,METOFFICE,18.2787434879225,BA
2014-04-14,ESACCI,17.8474934975617,BA
2014-04-14,METOFFICE,18.2249934891239,BA
2014-04-15,ESACCI,17.7849934989587,BA
2014-04-15,METOFFICE,17.9512434952427,BA
2014-04-16,ESACCI,17.4474935065024,BA
2014-04-16,METOFFICE,17.7437434998807,BA
2014-04-17,ESACCI,17.2824935101904,BA
2014-04-17,METOFFICE,17.377493508067,BA
2014-04-18,ESACCI,17.3062435096596,BA
2014-04-18,METOFFICE,17.4437435065862,BA
2014-04-19,ESACCI,17.6699935015291,BA
2014-04-19,METOFFICE,17.4837435056921,BA
2014-04-20,ESACCI,17.8437434976455,BA
2014-04-20,METOFFICE,17.5999935030937,BA
2014-04-21,ESACCI,17.8349934978411,BA
2014-04-21,METOFFICE,18.0599934928119,BA
2014-04-22,ESACCI,17.7412434999366,BA
2014-04-22,METOFFICE,18.7724934768863,BA
2014-04-23,ESACCI,18.0062434940133,BA
2014-04-23,METOFFICE,18.6462434797082,BA
2014-04-24,ESACCI,17.7562434996013,BA
2014-04-24,METOFFICE,18.6224934802391,BA
2014-04-25,ESACCI,17.5887435033452,BA
2014-04-25,METOFFICE,18.5487434818875,BA
2014-04-26,ESACCI,17.4687435060274,BA
2014-04-26,METOFFICE,18.2087434894871,BA
2014-04-27,ESACCI,17.2162435116712,BA
2014-04-27,METOFFICE,18.1987434897106,BA
2014-04-28,ESACCI,17.0399935156107,BA
2014-04-28,METOFFICE,18.2787434879225,BA
2014-04-29,ESACCI,16.8399935200811,BA
2014-04-29,METOFFICE,18.144993490912,BA
2014-04-30,ESACCI,16.7387435223442,BA
2014-04-30,METOFFICE,18.18624348999,BA
2014-05-01,ESACCI,16.7249935226515,BA
2014-05-01,METOFFICE,18.226243489096,BA
2014-05-02,ESACCI,16.7487435221207,BA
2014-05-02,METOFFICE,18.6562434794847,BA
2014-05-03,ESACCI,18.3774934857153,BA
2014-05-03,METOFFICE,19.4787434611004,BA
2014-05-04,ESACCI,19.1062434694264,BA
2014-05-04,METOFFICE,19.8087434537243,BA
2014-05-05,ESACCI,18.9674934725277,BA
2014-05-05,METOFFICE,19.4962434607093,BA
2014-05-06,ESACCI,18.4449934842065,BA
2014-05-06,METOFFICE,19.2162434669677,BA
2014-05-07,ESACCI,18.0912434921134,BA
2014-05-07,METOFFICE,18.5224934824743,BA
2014-05-08,ESACCI,18.5662434814964,BA
2014-05-08,METOFFICE,18.39249348538,BA
2014-05-09,ESACCI,19.1612434681971,BA
2014-05-09,METOFFICE,18.7174934781157,BA
2014-05-10,ESACCI,19.3412434641738,BA
2014-05-10,METOFFICE,19.366243463615,BA
2014-05-11,ESACCI,19.4599934615195,BA
2014-05-11,METOFFICE,19.4837434609886,BA
2014-05-12,ESACCI,19.2149934669957,BA
2014-05-12,METOFFICE,19.5012434605975,BA
2014-05-13,ESACCI,18.7312434778083,BA
2014-05-13,METOFFICE,19.5624934592284,BA
2014-05-14,ESACCI,18.1724934902974,BA
2014-05-14,METOFFICE,19.8912434518803,BA
2014-05-15,ESACCI,17.8874934966676,BA
2014-05-15,METOFFICE,20.5737434366253,BA
2014-05-16,ESACCI,17.7612434994895,BA
2014-05-16,METOFFICE,20.9512434281875,BA
2014-05-17,ESACCI,18.3249934868887,BA
2014-05-17,METOFFICE,21.7137434111443,BA
2014-05-18,ESACCI,18.4612434838433,BA
2014-05-18,METOFFICE,21.6712434120942,BA
2014-05-19,ESACCI,18.3012434874196,BA
2014-05-19,METOFFICE,21.481243416341,BA
2014-05-20,ESACCI,18.1712434903253,BA
2014-05-20,METOFFICE,21.6537434124854,BA
2014-05-21,ESACCI,19.1762434678618,BA
2014-05-21,METOFFICE,21.8137434089091,BA
2014-05-22,ESACCI,18.8599934749305,BA
2014-05-22,METOFFICE,21.6774934119545,BA
2014-05-23,ESACCI,18.8037434761878,BA
2014-05-23,METOFFICE,21.6787434119266,BA
2014-05-24,ESACCI,18.5912434809376,BA
2014-05-24,METOFFICE,21.5399934150279,BA
2014-05-25,ESACCI,18.5524934818037,BA
2014-05-25,METOFFICE,21.7837434095796,BA
2014-05-26,ESACCI,18.6462434797082,BA
2014-05-26,METOFFICE,22.4224933953025,BA
2014-05-27,ESACCI,18.8012434762437,BA
2014-05-27,METOFFICE,22.6887433893513,BA
2014-05-28,ESACCI,19.0624934704043,BA
2014-05-28,METOFFICE,22.9387433837634,BA
2014-05-29,ESACCI,19.3499934639782,BA
2014-05-29,METOFFICE,23.1849933782593,BA
2014-05-30,ESACCI,20.3112434424926,BA
2014-05-30,METOFFICE,23.3062433755491,BA
2014-05-31,ESACCI,20.484993438609,BA
2014-05-31,METOFFICE,23.4424933725037,BA
2014-06-01,ESACCI,20.4674934390001,BA
2014-06-01,METOFFICE,23.8712433629204,BA
2014-06-02,ESACCI,20.9349934285507,BA
2014-06-02,METOFFICE,23.8687433629763,BA
2014-06-03,ESACCI,21.4912434161175,BA
2014-06-03,METOFFICE,23.8524933633395,BA
2014-06-04,ESACCI,21.852493408043,BA
2014-06-04,METOFFICE,23.6712433673907,BA
2014-06-05,ESACCI,21.7199934110046,BA
2014-06-05,METOFFICE,24.1599933564663,BA
2014-06-06,ESACCI,22.2037434001919,BA
2014-06-06,METOFFICE,24.6987433444243,BA
2014-06-07,ESACCI,23.3612433743198,BA
2014-06-07,METOFFICE,24.5587433475536,BA
2014-06-08,ESACCI,23.7737433650997,BA
2014-06-08,METOFFICE,24.402493351046,BA
2014-06-09,ESACCI,23.9474933612161,BA
2014-06-09,METOFFICE,24.3049933532253,BA
2014-06-10,ESACCI,24.1462433567737,BA
2014-06-10,METOFFICE,24.8824933403172,BA
2014-06-11,ESACCI,24.1362433569972,BA
2014-06-11,METOFFICE,24.7974933422171,BA
2014-06-12,ESACCI,23.6612433676142,BA
2014-06-12,METOFFICE,24.6324933459051,BA
2014-06-13,ESACCI,23.4224933729507,BA
2014-06-13,METOFFICE,24.9099933397025,BA
2014-06-14,ESACCI,23.3374933748506,BA
2014-06-14,METOFFICE,25.0112433374394,BA
2014-06-15,ESACCI,23.2649933764711,BA
2014-06-15,METOFFICE,24.7799933426082,BA
2014-06-16,ESACCI,23.759993365407,BA
2014-06-16,METOFFICE,24.6324933459051,BA
2014-06-17,ESACCI,24.1812433559913,BA
2014-06-17,METOFFICE,24.5274933482521,BA
2014-06-18,ESACCI,24.3762433516328,BA
2014-06-18,METOFFICE,25.2362433324103,BA
2014-06-19,ESACCI,25.251243332075,BA
2014-06-19,METOFFICE,25.3749933293089,BA
2014-06-20,ESACCI,25.8862433178816,BA
2014-06-20,METOFFICE,25.4162433283869,BA
2014-06-21,ESACCI,25.893743317714,BA
2014-06-21,METOFFICE,25.8712433182169,BA
2014-06-22,ESACCI,25.7174933216535,BA
2014-06-22,METOFFICE,26.059993313998,BA
2014-06-23,ESACCI,25.7249933214858,BA
2014-06-23,METOFFICE,26.1712433115114,BA
2014-06-24,ESACCI,25.7087433218491,BA
2014-06-24,METOFFICE,26.266243309388,BA
2014-06-25,ESACCI,25.646243323246,BA
2014-06-25,METOFFICE,26.287493308913,BA
2014-06-26,ESACCI,25.748743320955,BA
2014-06-26,METOFFICE,26.5524933029898,BA
2014-06-27,ESACCI,25.8712433182169,BA
2014-06-27,METOFFICE,26.4024933063425,BA
2014-06-28,ESACCI,26.081243313523,BA
2014-06-28,METOFFICE,26.6862433000002,BA
2014-06-29,ESACCI,26.2912433088292,BA
2014-06-29,METOFFICE,26.5712433025707,BA
2014-06-30,ESACCI,26.1749933114276,BA
2014-06-30,METOFFICE,26.4924933043309,BA
2014-07-01,ESACCI,26.0637433139142,BA
2014-07-01,METOFFICE,26.5587433028501,BA
2014-07-02,ESACCI,26.1187433126848,BA
2014-07-02,METOFFICE,26.8512432963122,BA
2014-07-03,ESACCI,26.3387433077675,BA
2014-07-03,METOFFICE,26.9474932941608,BA
2014-07-04,ESACCI,26.2499933097512,BA
2014-07-04,METOFFICE,27.1749932890758,BA
2014-07-05,ESACCI,27.0112432927359,BA
2014-07-05,METOFFICE,28.1649932669476,BA
2014-07-06,ESACCI,27.2849932866171,BA
2014-07-06,METOFFICE,28.1749932667241,BA
2014-07-07,ESACCI,27.5012432817836,BA
2014-07-07,METOFFICE,28.7049932548776,BA
2014-07-08,ESACCI,27.7362432765309,BA
2014-07-08,METOFFICE,28.0987432684284,BA
2014-07-09,ESACCI,27.841243274184,BA
2014-07-09,METOFFICE,28.0437432696577,BA
2014-07-10,ESACCI,27.6487432784867,BA
2014-07-10,METOFFICE,27.7899932753295,BA
2014-07-11,ESACCI,27.5812432799954,BA
2014-07-11,METOFFICE,28.0412432697136,BA
2014-07-12,ESACCI,27.5337432810571,BA
2014-07-12,METOFFICE,28.2674932646565,BA
2014-07-13,ESACCI,27.5462432807777,BA
2014-07-13,METOFFICE,28.4174932613038,BA
2014-07-14,ESACCI,27.5187432813924,BA
2014-07-14,METOFFICE,28.1199932679534,BA
2014-07-15,ESACCI,27.1612432893832,BA
2014-07-15,METOFFICE,27.7424932763912,BA
2014-07-16,ESACCI,27.1324932900258,BA
2014-07-16,METOFFICE,27.4624932826497,BA
2014-07-17,ESACCI,27.0837432911154,BA
2014-07-17,METOFFICE,27.5549932805822,BA
2014-07-18,ESACCI,26.9549932939932,BA
2014-07-18,METOFFICE,27.4587432827335,BA
2014-07-19,ESACCI,27.0799932911992,BA
2014-07-19,METOFFICE,27.2762432868127,BA
2014-07-20,ESACCI,27.3512432851363,BA
2014-07-20,METOFFICE,27.5862432798837,BA
2014-07-21,ESACCI,27.6037432794925,BA
2014-07-21,METOFFICE,27.9474932718091,BA
2014-07-22,ESACCI,27.6887432775926,BA
2014-07-22,METOFFICE,27.924993272312,BA
2014-07-23,ESACCI,27.8062432749663,BA
2014-07-23,METOFFICE,28.3224932634272,BA
2014-07-24,ESACCI,27.9724932712503,BA
2014-07-24,METOFFICE,28.4899932596833,BA
2014-07-25,ESACCI,28.1662432669197,BA
2014-07-25,METOFFICE,28.0587432693225,BA
2014-07-26,ESACCI,28.0837432687637,BA
2014-07-26,METOFFICE,28.1399932675064,BA
2014-07-27,ESACCI,28.028743269993,BA
2014-07-27,METOFFICE,27.8887432731223,BA
2014-07-28,ESACCI,28.00874327044,BA
2014-07-28,METOFFICE,28.1862432664726,BA
2014-07-29,ESACCI,28.381243262114,BA
2014-07-29,METOFFICE,28.649993256107,BA
2014-07-30,ESACCI,28.6437432562467,BA
2014-07-30,METOFFICE,28.5974932572805,BA
2014-07-31,ESACCI,28.6424932562746,BA
2014-07-31,METOFFICE,28.7399932540953,BA
2014-08-01,ESACCI,28.5774932577275,BA
2014-08-01,METOFFICE,28.234993265383,BA
2014-08-02,ESACCI,28.4374932608567,BA
2014-08-02,METOFFICE,28.3887432619464,BA
2014-08-03,ESACCI,28.4799932599068,BA
2014-08-03,METOFFICE,28.3874932619743,BA
2014-08-04,ESACCI,28.7049932548776,BA
2014-08-04,METOFFICE,28.8387432518881,BA
2014-08-05,ESACCI,28.8437432517763,BA
2014-08-05,METOFFICE,29.0299932476133,BA
2014-08-06,ESACCI,29.0612432469148,BA
2014-08-06,METOFFICE,29.3674932400696,BA
2014-08-07,ESACCI,29.2987432416063,BA
2014-08-07,METOFFICE,29.1762432443444,BA
2014-08-08,ESACCI,29.3724932399579,BA
2014-08-08,METOFFICE,29.3687432400417,BA
2014-08-09,ESACCI,29.4524932381697,BA
2014-08-09,METOFFICE,29.0949932461605,BA
2014-08-10,ESACCI,29.4087432391476,BA
2014-08-10,METOFFICE,29.106243245909,BA
2014-08-11,ESACCI,28.8974932505749,BA
2014-08-11,METOFFICE,28.8674932512455,BA
2014-08-12,ESACCI,28.8849932508543,BA
2014-08-12,METOFFICE,28.732493254263,BA
2014-08-13,ESACCI,27.6324932788499,BA
2014-08-13,METOFFICE,28.5312432587613,BA
2014-08-14,ESACCI,27.1187432903331,BA
2014-08-14,METOFFICE,28.0662432691548,BA
2014-08-15,ESACCI,27.1112432905007,BA
2014-08-15,METOFFICE,28.1612432670314,BA
2014-08-16,ESACCI,27.3087432860863,BA
2014-08-16,METOFFICE,28.2624932647683,BA
2014-08-17,ESACCI,27.6624932781793,BA
2014-08-17,METOFFICE,28.7074932548218,BA
2014-08-18,ESACCI,27.9149932725355,BA
2014-08-18,METOFFICE,28.8699932511896,BA
2014-08-19,ESACCI,28.0762432689313,BA
2014-08-19,METOFFICE,28.8412432518322,BA
2014-08-20,ESACCI,28.236243265355,BA
2014-08-20,METOFFICE,28.4962432595436,BA
2014-08-21,ESACCI,28.4812432598789,BA
2014-08-21,METOFFICE,28.9587432492059,BA
2014-08-22,ESACCI,28.5099932592362,BA
2014-08-22,METOFFICE,28.9787432487589,BA
2014-08-23,ESACCI,28.4549932604656,BA
2014-08-23,METOFFICE,29.3787432398182,BA
2014-08-24,ESACCI,28.5487432583701,BA
2014-08-24,METOFFICE,29.147493244987,BA
2014-08-25,ESACCI,28.6349932564423,BA
2014-08-25,METOFFICE,29.0624932468869,BA
2014-08-26,ESACCI,28.567493257951,BA
2014-08-26,METOFFICE,29.2349932430312,BA
2014-08-27,ESACCI,28.8637432513293,BA
2014-08-27,METOFFICE,29.3237432410475,BA
2014-08-28,ESACCI,29.0912432462443,BA
2014-08-28,METOFFICE,29.3949932394549,BA
2014-08-29,ESACCI,29.0737432466354,BA
2014-08-29,METOFFICE,29.2062432436738,BA
2014-08-30,ESACCI,29.0899932462722,BA
2014-08-30,METOFFICE,29.1137432457414,BA
2014-08-31,ESACCI,29.3212432411034,BA
2014-08-31,METOFFICE,28.8437432517763,BA
2014-09-01,ESACCI,29.6362432340626,BA
2014-09-01,METOFFICE,29.4037432392594,BA
2014-09-02,ESACCI,29.5962432349567,BA
2014-09-02,METOFFICE,29.6162432345096,BA
2014-09-03,ESACCI,29.5837432352361,BA
2014-09-03,METOFFICE,29.9649932267145,BA
2014-09-04,ESACCI,29.6224932343699,BA
2014-09-04,METOFFICE,30.0874932239764,BA
2014-09-05,ESACCI,29.6187432344537,BA
2014-09-05,METOFFICE,29.4424932383932,BA
2014-09-06,ESACCI,28.837493251916,BA
2014-09-06,METOFFICE,29.3199932411313,BA
2014-09-07,ESACCI,28.6737432555761,BA
2014-09-07,METOFFICE,28.6887432552409,BA
2014-09-08,ESACCI,28.4924932596274,BA
2014-09-08,METOFFICE,29.0124932480045,BA
2014-09-09,ESACCI,28.3162432635669,BA
2014-09-09,METOFFICE,29.0799932464957,BA
2014-09-10,ESACCI,28.5187432590407,BA
2014-09-10,METOFFICE,29.2587432425004,BA
2014-09-11,ESACCI,29.043743247306,BA
2014-09-11,METOFFICE,29.45874323803,BA
2014-09-12,ESACCI,29.5137432368007,BA
2014-09-12,METOFFICE,29.41624323898,BA
2014-09-13,ESACCI,29.6774932331406,BA
2014-09-13,METOFFICE,29.0262432476972,BA
2014-09-14,ESACCI,29.6787432331126,BA
2014-09-14,METOFFICE,29.084993246384,BA
2014-09-15,ESACCI,29.5099932368845,BA
2014-09-15,METOFFICE,30.0562432246749,BA
2014-09-16,ESACCI,29.3324932408519,BA
2014-09-16,METOFFICE,29.6049932347611,BA
2014-09-17,ESACCI,29.4349932385609,BA
2014-09-17,METOFFICE,29.5974932349287,BA
2014-09-18,ESACCI,29.2399932429195,BA
2014-09-18,METOFFICE,28.9737432488706,BA
2014-09-19,ESACCI,29.1787432442885,BA
2014-09-19,METOFFICE,29.3324932408519,BA
2014-09-20,ESACCI,29.1599932447076,BA
2014-09-20,METOFFICE,29.4412432384212,BA
2014-09-21,ESACCI,29.3062432414387,BA
2014-09-21,METOFFICE,29.5837432352361,BA
2014-09-22,ESACCI,29.2324932430871,BA
2014-09-22,METOFFICE,29.5737432354596,BA
2014-09-23,ESACCI,29.1949932439253,BA
2014-09-23,METOFFICE,29.4937432372477,BA
2014-09-24,ESACCI,29.1562432447914,BA
2014-09-24,METOFFICE,29.8374932295643,BA
2014-09-25,ESACCI,29.1949932439253,BA
2014-09-25,METOFFICE,29.5849932352081,BA
2014-09-26,ESACCI,28.8074932525866,BA
2014-09-26,METOFFICE,29.3562432403211,BA
2014-09-27,ESACCI,28.7149932546541,BA
2014-09-27,METOFFICE,29.3024932415225,BA
2014-09-28,ESACCI,28.6999932549894,BA
2014-09-28,METOFFICE,28.919993250072,BA
2014-09-29,ESACCI,28.6474932561629,BA
2014-09-29,METOFFICE,28.8087432525587,BA
2014-09-30,ESACCI,28.6874932552688,BA
2014-09-30,METOFFICE,28.8262432521675,BA
2014-10-01,ESACCI,28.9387432496529,BA
2014-10-01,METOFFICE,28.8899932507426,BA
2014-10-02,ESACCI,28.9512432493735,BA
2014-10-02,METOFFICE,28.9499932494015,BA
2014-10-03,ESACCI,28.8974932505749,BA
2014-10-03,METOFFICE,28.7437432540115,BA
2014-10-04,ESACCI,28.6662432557438,BA
2014-10-04,METOFFICE,28.4349932609126,BA
2014-10-05,ESACCI,28.4662432602141,BA
2014-10-05,METOFFICE,28.4674932601862,BA
2014-10-06,ESACCI,28.1974932662212,BA
2014-10-06,METOFFICE,28.6174932568334,BA
2014-10-07,ESACCI,27.9537432716694,BA
2014-10-07,METOFFICE,28.3837432620581,BA
2014-10-08,ESACCI,27.7899932753295,BA
2014-10-08,METOFFICE,28.1212432679255,BA
2014-10-09,ESACCI,27.6724932779558,BA
2014-10-09,METOFFICE,28.0212432701607,BA
2014-10-10,ESACCI,27.3524932851084,BA
2014-10-10,METOFFICE,27.9412432719488,BA
2014-10-11,ESACCI,26.9837432933506,BA
2014-10-11,METOFFICE,27.779993275553,BA
2014-10-12,ESACCI,26.7887432977092,BA
2014-10-12,METOFFICE,27.6262432789896,BA
2014-10-13,ESACCI,26.5712433025707,BA
2014-10-13,METOFFICE,27.4624932826497,BA
2014-10-14,ESACCI,26.3987433064264,BA
2014-10-14,METOFFICE,27.6874932776205,BA
2014-10-15,ESACCI,26.6662433004473,BA
2014-10-15,METOFFICE,27.6887432775926,BA
2014-10-16,ESACCI,27.0074932928197,BA
2014-10-16,METOFFICE,27.6724932779558,BA
2014-10-17,ESACCI,27.2299932878465,BA
2014-10-17,METOFFICE,27.6862432776485,BA
2014-10-18,ESACCI,27.3299932856113,BA
2014-10-18,METOFFICE,27.5012432817836,BA
2014-10-19,ESACCI,27.2149932881817,BA
2014-10-19,METOFFICE,27.1224932902493,BA
2014-10-20,ESACCI,27.1474932896905,BA
2014-10-20,METOFFICE,27.2949932863936,BA
2014-10-21,ESACCI,27.1362432899419,BA
2014-10-21,METOFFICE,27.1474932896905,BA
2014-10-22,ESACCI,27.0087432927918,BA
2014-10-22,METOFFICE,27.0524932918139,BA
2014-10-23,ESACCI,26.8912432954181,BA
2014-10-23,METOFFICE,26.9874932932668,BA
2014-10-24,ESACCI,27.0149932926521,BA
2014-10-24,METOFFICE,27.096243290836,BA
2014-10-25,ESACCI,27.0299932923168,BA
2014-10-25,METOFFICE,27.0524932918139,BA
2014-10-26,ESACCI,26.9012432951946,BA
2014-10-26,METOFFICE,26.7799932979048,BA
2014-10-27,ESACCI,26.6924932998605,BA
2014-10-27,METOFFICE,26.4712433048059,BA
2014-10-28,ESACCI,26.4837433045265,BA
2014-10-28,METOFFICE,26.4474933053367,BA
2014-10-29,ESACCI,26.4624933050014,BA
2014-10-29,METOFFICE,26.4424933054485,BA
2014-10-30,ESACCI,26.5237433036324,BA
2014-10-30,METOFFICE,26.3624933072366,BA
2014-10-31,ESACCI,26.5249933036044,BA
2014-10-31,METOFFICE,26.287493308913,BA
2014-11-01,ESACCI,26.3987433064264,BA
2014-11-01,METOFFICE,26.1662433116231,BA
2014-11-02,ESACCI,25.9737433159258,BA
2014-11-02,METOFFICE,25.9049933174625,BA
2014-11-03,ESACCI,25.4649933272973,BA
2014-11-03,METOFFICE,25.5137433262076,BA
2014-11-04,ESACCI,25.2162433328573,BA
2014-11-04,METOFFICE,25.0574933364056,BA
2014-11-05,ESACCI,25.0274933370762,BA
2014-11-05,METOFFICE,24.7349933436141,BA
2014-11-06,ESACCI,24.8712433405686,BA
2014-11-06,METOFFICE,24.5024933488108,BA
2014-11-07,ESACCI,24.256243354315,BA
2014-11-07,METOFFICE,24.4787433493417,BA
2014-11-08,ESACCI,23.9999933600426,BA
2014-11-08,METOFFICE,24.3099933531136,BA
2014-11-09,ESACCI,23.884993362613,BA
2014-11-09,METOFFICE,24.1049933576957,BA
2014-11-10,ESACCI,23.8949933623895,BA
2014-11-10,METOFFICE,24.153743356606,BA
2014-11-11,ESACCI,24.0462433590088,BA
2014-11-11,METOFFICE,24.2549933543429,BA
2014-11-12,ESACCI,24.1937433557119,BA
2014-11-12,METOFFICE,24.0724933584221,BA
2014-11-13,ESACCI,24.0524933588691,BA
2014-11-13,METOFFICE,23.8449933635071,BA
2014-11-14,ESACCI,23.8499933633954,BA
2014-11-14,METOFFICE,23.6487433678936,BA
2014-11-15,ESACCI,23.7449933657423,BA
2014-11-15,METOFFICE,23.6837433671113,BA
2014-11-16,ESACCI,23.6499933678657,BA
